date,t1m,t3m,t6m,t1y,t2y,t3y,t5y,t7y,t10y,t20y,t30y,ys,ym,yl,sls,sms,slm,curv,rec,ms,ns
1987-07,NA,5.88,6.05,6.68,7.44,7.74,8.01,8.27,8.45,NA,8.64,6.203333333,7.865,8.545,2.341666667,1.661666667,0.68,0.981666667,0,U,5
1987-08,NA,6.23,6.46,7.03,7.75,8.03,8.32,8.59,8.76,NA,8.97,6.573333333,8.1725,8.865,2.291666667,1.599166667,0.6925,0.906666667,0,U,5
1987-09,NA,6.62,6.99,7.67,8.34,8.67,8.94,9.26,9.42,NA,9.59,7.093333333,8.8025,9.505,2.411666667,1.709166667,0.7025,1.006666667,0,U,5
1987-10,NA,6.35,7.04,7.59,8.4,8.75,9.08,9.37,9.52,NA,9.61,6.993333333,8.9,9.565,2.571666667,1.906666667,0.665,1.241666667,0,U,5
1987-11,NA,5.89,6.5,6.96,7.69,7.99,8.35,8.69,8.86,NA,8.95,6.45,8.18,8.905,2.455,1.73,0.725,1.005,0,U,5
1987-12,NA,5.96,6.68,7.17,7.86,8.13,8.45,8.82,8.99,NA,9.12,6.603333333,8.315,9.055,2.451666667,1.711666667,0.74,0.971666667,0,U,5
1988-01,NA,6,6.56,6.99,7.63,7.87,8.18,8.48,8.67,NA,8.83,6.516666667,8.04,8.75,2.233333333,1.523333333,0.71,0.813333333,0,U,5
1988-02,NA,5.84,6.21,6.64,7.18,7.38,7.71,8.02,8.21,NA,8.43,6.23,7.5725,8.32,2.09,1.3425,0.7475,0.595,0,U,5
1988-03,NA,5.87,6.18,6.71,7.27,7.5,7.83,8.19,8.37,NA,8.63,6.253333333,7.6975,8.5,2.246666667,1.444166667,0.8025,0.641666667,0,U,5
1988-04,NA,6.08,6.5,7.01,7.59,7.83,8.19,8.52,8.72,NA,8.95,6.53,8.0325,8.835,2.305,1.5025,0.8025,0.7,0,U,5
1988-05,NA,6.45,6.89,7.4,8,8.24,8.58,8.89,9.09,NA,9.23,6.913333333,8.4275,9.16,2.246666667,1.514166667,0.7325,0.781666667,0,U,5
1988-06,NA,6.66,7.04,7.49,8.03,8.22,8.49,8.78,8.92,NA,9,7.063333333,8.38,8.96,1.896666667,1.316666667,0.58,0.736666667,0,U,5
1988-07,NA,6.95,7.35,7.75,8.28,8.44,8.66,8.91,9.06,NA,9.14,7.35,8.5725,9.1,1.75,1.2225,0.5275,0.695,0,U,5
1988-08,NA,7.3,7.79,8.17,8.63,8.77,8.94,9.13,9.26,NA,9.32,7.753333333,8.8675,9.29,1.536666667,1.114166667,0.4225,0.691666667,0,U,5
1988-09,NA,7.48,7.82,8.09,8.46,8.57,8.69,8.87,8.98,NA,9.06,7.796666667,8.6475,9.02,1.223333333,0.850833333,0.3725,0.478333333,0,U,5
1988-10,NA,7.6,7.9,8.11,8.35,8.43,8.51,8.69,8.8,NA,8.89,7.87,8.495,8.845,0.975,0.625,0.35,0.275,0,U,5
1988-11,NA,8.03,8.3,8.48,8.67,8.72,8.79,8.89,8.96,NA,9.02,8.27,8.7675,8.99,0.72,0.4975,0.2225,0.275,0,U,5
1990-01,NA,7.9,7.96,7.92,8.09,8.13,8.12,8.2,8.21,NA,8.26,7.926666667,8.135,8.235,0.308333333,0.208333333,0.1,0.108333333,0,U,5
1990-02,NA,8,8.12,8.11,8.37,8.39,8.42,8.48,8.47,NA,8.5,8.076666667,8.415,8.485,0.408333333,0.338333333,0.07,0.268333333,0,U,5
1990-04,NA,8.04,8.27,8.4,8.72,8.78,8.77,8.81,8.79,NA,8.76,8.236666667,8.77,8.775,0.538333333,0.533333333,0.005,0.528333333,0,U,5
1990-05,NA,8.01,8.19,8.32,8.64,8.69,8.74,8.78,8.76,NA,8.73,8.173333333,8.7125,8.745,0.571666667,0.539166667,0.0325,0.506666667,0,U,5
1990-06,NA,7.99,8.05,8.1,8.35,8.4,8.43,8.52,8.48,NA,8.46,8.046666667,8.425,8.47,0.423333333,0.378333333,0.045,0.333333333,0,U,5
1990-07,NA,7.87,7.92,7.94,8.16,8.26,8.33,8.46,8.47,NA,8.5,7.91,8.3025,8.485,0.575,0.3925,0.1825,0.21,0,U,5
1990-08,NA,7.69,7.77,7.78,8.06,8.22,8.44,8.64,8.75,NA,8.86,7.746666667,8.34,8.805,1.058333333,0.593333333,0.465,0.128333333,1,U,5
1990-09,NA,7.6,7.7,7.76,8.08,8.27,8.51,8.79,8.89,NA,9.03,7.686666667,8.4125,8.96,1.273333333,0.725833333,0.5475,0.178333333,1,U,5
1990-10,NA,7.4,7.53,7.55,7.88,8.07,8.33,8.59,8.72,NA,8.86,7.493333333,8.2175,8.79,1.296666667,0.724166667,0.5725,0.151666667,1,U,5
1990-11,NA,7.29,7.39,7.31,7.6,7.74,8.02,8.28,8.39,NA,8.54,7.33,7.91,8.465,1.135,0.58,0.555,0.025,1,U,5
1990-12,NA,6.95,7.03,7.05,7.31,7.47,7.73,8,8.08,NA,8.24,7.01,7.6275,8.16,1.15,0.6175,0.5325,0.085,1,U,5
1991-01,NA,6.41,6.58,6.64,7.13,7.38,7.7,7.97,8.09,NA,8.27,6.543333333,7.545,8.18,1.636666667,1.001666667,0.635,0.366666667,1,U,5
1991-02,NA,6.12,6.19,6.27,6.87,7.08,7.47,7.73,7.85,NA,8.03,6.193333333,7.2875,7.94,1.746666667,1.094166667,0.6525,0.441666667,1,U,5
1991-03,NA,6.09,6.2,6.4,7.1,7.35,7.77,8,8.11,NA,8.29,6.23,7.555,8.2,1.97,1.325,0.645,0.68,1,U,5
1991-04,NA,5.83,5.98,6.24,6.95,7.23,7.7,7.92,8.04,NA,8.21,6.016666667,7.45,8.125,2.108333333,1.433333333,0.675,0.758333333,0,U,5
1991-05,NA,5.63,5.87,6.13,6.78,7.12,7.7,7.94,8.07,NA,8.27,5.876666667,7.385,8.17,2.293333333,1.508333333,0.785,0.723333333,0,U,5
1991-06,NA,5.75,6.02,6.36,6.96,7.39,7.94,8.17,8.28,NA,8.47,6.043333333,7.615,8.375,2.331666667,1.571666667,0.76,0.811666667,0,U,5
1991-07,NA,5.75,5.97,6.31,6.92,7.38,7.91,8.15,8.27,NA,8.45,6.01,7.59,8.36,2.35,1.58,0.77,0.81,0,U,5
1991-08,NA,5.5,5.63,5.78,6.43,6.8,7.43,7.74,7.9,NA,8.14,5.636666667,7.1,8.02,2.383333333,1.463333333,0.92,0.543333333,0,U,5
1991-09,NA,5.37,5.48,5.57,6.18,6.5,7.14,7.48,7.65,NA,7.95,5.473333333,6.825,7.8,2.326666667,1.351666667,0.975,0.376666667,0,U,5
1991-10,NA,5.14,5.26,5.33,5.91,6.23,6.87,7.25,7.53,NA,7.93,5.243333333,6.565,7.73,2.486666667,1.321666667,1.165,0.156666667,0,U,5
1991-11,NA,4.69,4.8,4.89,5.56,5.9,6.62,7.06,7.42,NA,7.92,4.793333333,6.285,7.67,2.876666667,1.491666667,1.385,0.106666667,0,U,5
1991-12,NA,4.18,4.26,4.38,5.03,5.39,6.19,6.69,7.09,NA,7.7,4.273333333,5.825,7.395,3.121666667,1.551666667,1.57,-0.018333333,0,U,5
1992-01,NA,3.91,4.01,4.15,4.96,5.4,6.24,6.7,7.03,NA,7.58,4.023333333,5.825,7.305,3.281666667,1.801666667,1.48,0.321666667,0,U,5
1992-02,NA,3.95,4.08,4.29,5.21,5.72,6.58,6.96,7.34,NA,7.85,4.106666667,6.1175,7.595,3.488333333,2.010833333,1.4775,0.533333333,0,U,5
1992-03,NA,4.14,4.33,4.63,5.69,6.18,6.95,7.26,7.54,NA,7.97,4.366666667,6.52,7.755,3.388333333,2.153333333,1.235,0.918333333,0,U,5
1992-04,NA,3.84,4,4.3,5.34,5.93,6.78,7.15,7.48,NA,7.96,4.046666667,6.3,7.72,3.673333333,2.253333333,1.42,0.833333333,0,U,5
1992-05,NA,3.72,3.88,4.19,5.23,5.81,6.69,7.06,7.39,NA,7.89,3.93,6.1975,7.64,3.71,2.2675,1.4425,0.825,0,U,5
1992-06,NA,3.75,3.9,4.17,5.05,5.6,6.48,6.9,7.26,NA,7.84,3.94,6.0075,7.55,3.61,2.0675,1.5425,0.525,0,U,5
1992-07,NA,3.28,3.38,3.6,4.36,4.91,5.84,6.36,6.84,NA,7.6,3.42,5.3675,7.22,3.8,1.9475,1.8525,0.095,0,U,5
1992-08,NA,3.2,3.31,3.47,4.19,4.72,5.6,6.12,6.59,NA,7.39,3.326666667,5.1575,6.99,3.663333333,1.830833333,1.8325,-0.001666667,0,U,5
1992-09,NA,2.97,3.04,3.18,3.89,4.42,5.38,5.96,6.42,NA,7.34,3.063333333,4.9125,6.88,3.816666667,1.849166667,1.9675,-0.118333333,0,U,5
1992-10,NA,2.93,3.13,3.3,4.08,4.64,5.6,6.15,6.59,NA,7.53,3.12,5.1175,7.06,3.94,1.9975,1.9425,0.055,0,U,5
1992-11,NA,3.21,3.44,3.68,4.58,5.14,6.04,6.49,6.87,NA,7.61,3.443333333,5.5625,7.24,3.796666667,2.119166667,1.6775,0.441666667,0,U,5
1992-12,NA,3.29,3.47,3.71,4.67,5.21,6.08,6.46,6.77,NA,7.44,3.49,5.605,7.105,3.615,2.115,1.5,0.615,0,U,5
1993-01,NA,3.07,3.24,3.5,4.39,4.93,5.83,6.26,6.6,NA,7.34,3.27,5.3525,6.97,3.7,2.0825,1.6175,0.465,0,U,5
1993-02,NA,2.99,3.16,3.39,4.1,4.58,5.43,5.87,6.26,NA,7.09,3.18,4.995,6.675,3.495,1.815,1.68,0.135,0,U,5
1993-03,NA,3.01,3.15,3.33,3.95,4.4,5.19,5.66,5.98,NA,6.82,3.163333333,4.8,6.4,3.236666667,1.636666667,1.6,0.036666667,0,U,5
1993-04,NA,2.93,3.06,3.24,3.84,4.3,5.13,5.59,5.97,NA,6.85,3.076666667,4.715,6.41,3.333333333,1.638333333,1.695,-0.056666667,0,U,5
1993-05,NA,3.03,3.17,3.36,3.98,4.4,5.2,5.66,6.04,NA,6.92,3.186666667,4.81,6.48,3.293333333,1.623333333,1.67,-0.046666667,0,U,5
1993-06,NA,3.14,3.29,3.54,4.16,4.53,5.22,5.61,5.96,NA,6.81,3.323333333,4.88,6.385,3.061666667,1.556666667,1.505,0.051666667,0,U,5
1993-07,NA,3.11,3.26,3.47,4.07,4.43,5.09,5.48,5.81,NA,6.63,3.28,4.7675,6.22,2.94,1.4875,1.4525,0.035,0,U,5
1993-08,NA,3.09,3.24,3.44,4,4.36,5.03,5.35,5.68,NA,6.32,3.256666667,4.685,6,2.743333333,1.428333333,1.315,0.113333333,0,U,5
1993-09,NA,3.01,3.15,3.36,3.85,4.17,4.73,5.08,5.36,NA,6,3.173333333,4.4575,5.68,2.506666667,1.284166667,1.2225,0.061666667,0,U,5
1993-10,NA,3.09,3.22,3.39,3.87,4.18,4.71,5.05,5.33,6.07,5.94,3.233333333,4.4525,5.78,2.546666667,1.219166667,1.3275,-0.108333333,0,U,5
1993-11,NA,3.18,3.36,3.58,4.16,4.5,5.06,5.45,5.72,6.38,6.21,3.373333333,4.7925,6.103333333,2.73,1.419166667,1.310833333,0.108333333,0,U,5
1993-12,NA,3.13,3.34,3.61,4.21,4.54,5.15,5.48,5.77,6.4,6.25,3.36,4.845,6.14,2.78,1.485,1.295,0.19,0,U,5
1994-01,NA,3.04,3.25,3.54,4.14,4.48,5.09,5.43,5.75,6.39,6.29,3.276666667,4.785,6.143333333,2.866666667,1.508333333,1.358333333,0.15,0,U,5
1994-02,NA,3.33,3.53,3.87,4.47,4.83,5.4,5.72,5.97,6.57,6.49,3.576666667,5.105,6.343333333,2.766666667,1.528333333,1.238333333,0.29,0,U,5
1994-03,NA,3.59,3.92,4.32,5,5.4,5.94,6.28,6.48,7,6.91,3.943333333,5.655,6.796666667,2.853333333,1.711666667,1.141666667,0.57,0,U,5
1994-04,NA,3.78,4.25,4.82,5.55,5.99,6.52,6.8,6.97,7.4,7.27,4.283333333,6.215,7.213333333,2.93,1.931666667,0.998333333,0.933333333,0,U,5
1994-05,NA,4.27,4.79,5.31,5.97,6.34,6.78,7.01,7.18,7.54,7.41,4.79,6.525,7.376666667,2.586666667,1.735,0.851666667,0.883333333,0,U,5
1994-06,NA,4.25,4.72,5.27,5.93,6.27,6.7,6.91,7.1,7.51,7.4,4.746666667,6.4525,7.336666667,2.59,1.705833333,0.884166667,0.821666667,0,U,5
1994-07,NA,4.46,4.95,5.48,6.13,6.48,6.91,7.12,7.3,7.67,7.58,4.963333333,6.66,7.516666667,2.553333333,1.696666667,0.856666667,0.84,0,U,5
1994-08,NA,4.61,5.08,5.56,6.18,6.5,6.88,7.06,7.24,7.62,7.49,5.083333333,6.655,7.45,2.366666667,1.571666667,0.795,0.776666667,0,U,5
1994-09,NA,4.75,5.24,5.76,6.39,6.69,7.08,7.28,7.46,7.87,7.71,5.25,6.86,7.68,2.43,1.61,0.82,0.79,0,U,5
1994-10,NA,5.1,5.62,6.11,6.73,7.04,7.4,7.58,7.74,8.08,7.94,5.61,7.1875,7.92,2.31,1.5775,0.7325,0.845,0,U,5
1994-11,NA,5.45,5.98,6.54,7.15,7.44,7.72,7.83,7.96,8.2,8.08,5.99,7.535,8.08,2.09,1.545,0.545,1,0,U,5
1994-12,NA,5.76,6.5,7.14,7.59,7.71,7.78,7.8,7.81,7.99,7.87,6.466666667,7.72,7.89,1.423333333,1.253333333,0.17,1.083333333,0,U,5
1995-01,NA,5.9,6.51,7.05,7.51,7.66,7.76,7.79,7.78,7.97,7.85,6.486666667,7.68,7.866666667,1.38,1.193333333,0.186666667,1.006666667,0,U,5
1995-02,NA,5.94,6.31,6.7,7.11,7.25,7.37,7.44,7.47,7.73,7.61,6.316666667,7.2925,7.603333333,1.286666667,0.975833333,0.310833333,0.665,0,U,5
1995-03,NA,5.91,6.17,6.43,6.78,6.89,7.05,7.14,7.2,7.57,7.45,6.17,6.965,7.406666667,1.236666667,0.795,0.441666667,0.353333333,0,U,5
1995-04,NA,5.84,6.05,6.27,6.57,6.68,6.86,6.95,7.06,7.45,7.36,6.053333333,6.765,7.29,1.236666667,0.711666667,0.525,0.186666667,0,U,5
1995-05,NA,5.85,5.93,6,6.17,6.27,6.41,6.5,6.63,7.01,6.95,5.926666667,6.3375,6.863333333,0.936666667,0.410833333,0.525833333,-0.115,0,U,5
1995-06,NA,5.64,5.66,5.64,5.72,5.8,5.93,6.05,6.17,6.59,6.57,5.646666667,5.875,6.443333333,0.796666667,0.228333333,0.568333333,-0.34,0,U,5
1995-07,NA,5.59,5.62,5.59,5.78,5.89,6.01,6.2,6.28,6.74,6.72,5.6,5.97,6.58,0.98,0.37,0.61,-0.24,0,U,5
1995-08,NA,5.57,5.65,5.75,5.98,6.1,6.24,6.41,6.49,6.92,6.86,5.656666667,6.1825,6.756666667,1.1,0.525833333,0.574166667,-0.048333333,0,U,5
1995-09,NA,5.43,5.54,5.62,5.81,5.89,6,6.13,6.2,6.65,6.55,5.53,5.9575,6.466666667,0.936666667,0.4275,0.509166667,-0.081666667,0,U,5
1995-10,NA,5.44,5.56,5.59,5.7,5.77,5.86,5.97,6.04,6.45,6.37,5.53,5.825,6.286666667,0.756666667,0.295,0.461666667,-0.166666667,0,U,5
1995-11,NA,5.52,5.51,5.43,5.48,5.57,5.69,5.83,5.93,6.33,6.26,5.486666667,5.6425,6.173333333,0.686666667,0.155833333,0.530833333,-0.375,0,U,5
1995-12,NA,5.29,5.35,5.31,5.32,5.39,5.51,5.63,5.71,6.12,6.06,5.316666667,5.4625,5.963333333,0.646666667,0.145833333,0.500833333,-0.355,0,U,5
1996-01,NA,5.15,5.13,5.09,5.11,5.2,5.36,5.54,5.65,6.11,6.05,5.123333333,5.3025,5.936666667,0.813333333,0.179166667,0.634166667,-0.455,0,U,5
1996-02,NA,4.96,4.97,4.94,5.03,5.14,5.38,5.64,5.81,6.3,6.24,4.956666667,5.2975,6.116666667,1.16,0.340833333,0.819166667,-0.478333333,0,U,5
1996-03,NA,5.1,5.16,5.34,5.66,5.79,5.97,6.19,6.27,6.74,6.6,5.2,5.9025,6.536666667,1.336666667,0.7025,0.634166667,0.068333333,0,U,5
1996-04,NA,5.09,5.27,5.54,5.96,6.11,6.3,6.48,6.51,6.98,6.79,5.3,6.2125,6.76,1.46,0.9125,0.5475,0.365,0,U,5
1996-05,NA,5.15,5.33,5.64,6.1,6.27,6.48,6.66,6.74,7.11,6.93,5.373333333,6.3775,6.926666667,1.553333333,1.004166667,0.549166667,0.455,0,U,5
1996-06,NA,5.23,5.46,5.81,6.3,6.49,6.69,6.83,6.91,7.22,7.06,5.5,6.5775,7.063333333,1.563333333,1.0775,0.485833333,0.591666667,0,U,5
1996-07,NA,5.3,5.52,5.85,6.27,6.45,6.64,6.76,6.87,7.14,7.03,5.556666667,6.53,7.013333333,1.456666667,0.973333333,0.483333333,0.49,0,U,5
1996-08,NA,5.19,5.34,5.67,6.03,6.21,6.39,6.52,6.64,6.97,6.84,5.4,6.2875,6.816666667,1.416666667,0.8875,0.529166667,0.358333333,0,U,5
1996-09,NA,5.24,5.45,5.83,6.23,6.41,6.6,6.73,6.83,7.17,7.03,5.506666667,6.4925,7.01,1.503333333,0.985833333,0.5175,0.468333333,0,U,5
1996-10,NA,5.12,5.32,5.55,5.91,6.08,6.27,6.42,6.53,6.9,6.81,5.33,6.17,6.746666667,1.416666667,0.84,0.576666667,0.263333333,0,U,5
1996-11,NA,5.17,5.27,5.42,5.7,5.82,5.97,6.1,6.2,6.58,6.48,5.286666667,5.8975,6.42,1.133333333,0.610833333,0.5225,0.088333333,0,U,5
1996-12,NA,5.04,5.24,5.47,5.78,5.91,6.07,6.2,6.3,6.65,6.55,5.25,5.99,6.5,1.25,0.74,0.51,0.23,0,U,5
1997-01,NA,5.17,5.31,5.61,6.01,6.16,6.33,6.47,6.58,6.91,6.83,5.363333333,6.2425,6.773333333,1.41,0.879166667,0.530833333,0.348333333,0,U,5
1997-02,NA,5.14,5.27,5.53,5.9,6.03,6.2,6.32,6.42,6.77,6.69,5.313333333,6.1125,6.626666667,1.313333333,0.799166667,0.514166667,0.285,0,U,5
1997-03,NA,5.28,5.48,5.8,6.22,6.38,6.54,6.65,6.69,7.05,6.93,5.52,6.4475,6.89,1.37,0.9275,0.4425,0.485,0,U,5
1997-04,NA,5.3,5.6,5.99,6.45,6.61,6.76,6.86,6.89,7.2,7.09,5.63,6.67,7.06,1.43,1.04,0.39,0.65,0,U,5
1997-05,NA,5.2,5.53,5.87,6.28,6.42,6.57,6.66,6.71,7.02,6.94,5.533333333,6.4825,6.89,1.356666667,0.949166667,0.4075,0.541666667,0,U,5
1997-06,NA,5.07,5.34,5.69,6.09,6.24,6.38,6.46,6.49,6.84,6.77,5.366666667,6.2925,6.7,1.333333333,0.925833333,0.4075,0.518333333,0,U,5
1997-07,NA,5.19,5.33,5.54,5.89,6,6.12,6.2,6.22,6.56,6.51,5.353333333,6.0525,6.43,1.076666667,0.699166667,0.3775,0.321666667,0,U,5
1997-08,NA,5.28,5.4,5.56,5.94,6.06,6.16,6.29,6.3,6.65,6.58,5.413333333,6.1125,6.51,1.096666667,0.699166667,0.3975,0.301666667,0,U,5
1997-09,NA,5.08,5.3,5.52,5.88,5.98,6.11,6.2,6.21,6.56,6.5,5.3,6.0425,6.423333333,1.123333333,0.7425,0.380833333,0.361666667,0,U,5
1997-10,NA,5.11,5.3,5.46,5.77,5.84,5.93,6.05,6.03,6.38,6.33,5.29,5.8975,6.246666667,0.956666667,0.6075,0.349166667,0.258333333,0,U,5
1997-11,NA,5.28,5.38,5.46,5.71,5.76,5.8,5.9,5.88,6.2,6.11,5.373333333,5.7925,6.063333333,0.69,0.419166667,0.270833333,0.148333333,0,U,5
1997-12,NA,5.3,5.45,5.53,5.72,5.74,5.77,5.83,5.81,6.07,5.99,5.426666667,5.765,5.956666667,0.53,0.338333333,0.191666667,0.146666667,0,U,5
1998-01,NA,5.18,5.23,5.24,5.36,5.38,5.42,5.53,5.54,5.88,5.81,5.216666667,5.4225,5.743333333,0.526666667,0.205833333,0.320833333,-0.115,0,U,5
1998-02,NA,5.23,5.27,5.31,5.42,5.43,5.49,5.6,5.57,5.96,5.89,5.27,5.485,5.806666667,0.536666667,0.215,0.321666667,-0.106666667,0,U,5
1998-03,NA,5.16,5.25,5.39,5.56,5.57,5.61,5.71,5.65,6.01,5.95,5.266666667,5.6125,5.87,0.603333333,0.345833333,0.2575,0.088333333,0,U,5
1998-04,NA,5.08,5.26,5.38,5.56,5.58,5.61,5.7,5.64,6,5.92,5.24,5.6125,5.853333333,0.613333333,0.3725,0.240833333,0.131666667,0,U,5
1998-05,NA,5.14,5.36,5.44,5.59,5.61,5.63,5.72,5.65,6.01,5.93,5.313333333,5.6375,5.863333333,0.55,0.324166667,0.225833333,0.098333333,0,U,5
1998-06,NA,5.12,5.32,5.41,5.52,5.52,5.52,5.56,5.5,5.8,5.7,5.283333333,5.53,5.666666667,0.383333333,0.246666667,0.136666667,0.11,0,U,5
1998-07,NA,5.09,5.23,5.36,5.46,5.47,5.46,5.52,5.46,5.78,5.68,5.226666667,5.4775,5.64,0.413333333,0.250833333,0.1625,0.088333333,0,U,5
1998-08,NA,5.04,5.15,5.21,5.27,5.24,5.27,5.36,5.34,5.66,5.54,5.133333333,5.285,5.513333333,0.38,0.151666667,0.228333333,-0.076666667,0,U,5
1998-10,NA,4.07,4.2,4.12,4.09,4.18,4.18,4.46,4.53,5.3,5.01,4.13,4.2275,4.946666667,0.816666667,0.0975,0.719166667,-0.621666667,0,U,5
1998-11,NA,4.53,4.59,4.53,4.54,4.57,4.54,4.78,4.83,5.48,5.25,4.55,4.6075,5.186666667,0.636666667,0.0575,0.579166667,-0.521666667,0,U,5
1999-01,NA,4.45,4.49,4.51,4.62,4.61,4.6,4.8,4.72,5.45,5.16,4.483333333,4.6575,5.11,0.626666667,0.174166667,0.4525,-0.278333333,0,U,5
1999-02,NA,4.56,4.61,4.7,4.88,4.9,4.91,5.1,5,5.66,5.37,4.623333333,4.9475,5.343333333,0.72,0.324166667,0.395833333,-0.071666667,0,U,5
1999-03,NA,4.57,4.65,4.78,5.05,5.11,5.14,5.36,5.23,5.87,5.58,4.666666667,5.165,5.56,0.893333333,0.498333333,0.395,0.103333333,0,U,5
1999-04,NA,4.41,4.54,4.69,4.98,5.03,5.08,5.28,5.18,5.82,5.55,4.546666667,5.0925,5.516666667,0.97,0.545833333,0.424166667,0.121666667,0,U,5
1999-05,NA,4.63,4.75,4.85,5.25,5.33,5.44,5.64,5.54,6.08,5.81,4.743333333,5.415,5.81,1.066666667,0.671666667,0.395,0.276666667,0,U,5
1999-06,NA,4.72,5.03,5.1,5.62,5.7,5.81,6.05,5.9,6.36,6.04,4.95,5.795,6.1,1.15,0.845,0.305,0.54,0,U,5
1999-07,NA,4.69,4.75,5.03,5.55,5.62,5.68,5.94,5.79,6.28,5.98,4.823333333,5.6975,6.016666667,1.193333333,0.874166667,0.319166667,0.555,0,U,5
1999-08,NA,4.87,5.09,5.2,5.68,5.77,5.84,6.15,5.94,6.43,6.07,5.053333333,5.86,6.146666667,1.093333333,0.806666667,0.286666667,0.52,0,U,5
1999-09,NA,4.82,5.08,5.25,5.66,5.75,5.8,6.12,5.92,6.5,6.07,5.05,5.8325,6.163333333,1.113333333,0.7825,0.330833333,0.451666667,0,U,5
1999-10,NA,5.02,5.2,5.43,5.86,5.94,6.03,6.33,6.11,6.66,6.26,5.216666667,6.04,6.343333333,1.126666667,0.823333333,0.303333333,0.52,0,U,5
1999-11,NA,5.23,5.43,5.55,5.86,5.92,5.97,6.17,6.03,6.48,6.15,5.403333333,5.98,6.22,0.816666667,0.576666667,0.24,0.336666667,0,U,5
1999-12,NA,5.36,5.68,5.84,6.1,6.14,6.19,6.38,6.28,6.69,6.35,5.626666667,6.2025,6.44,0.813333333,0.575833333,0.2375,0.338333333,0,U,5
2000-01,NA,5.5,5.76,6.12,6.44,6.49,6.58,6.7,6.66,6.86,6.63,5.793333333,6.5525,6.716666667,0.923333333,0.759166667,0.164166667,0.595,0,U,5
2001-03,NA,4.54,4.44,4.3,4.34,4.43,4.64,4.88,4.89,5.49,5.34,4.426666667,4.5725,5.24,0.813333333,0.145833333,0.6675,-0.521666667,0,U,5
2001-04,NA,3.97,3.99,3.98,4.23,4.42,4.76,5.03,5.14,5.78,5.65,3.98,4.61,5.523333333,1.543333333,0.63,0.913333333,-0.283333333,1,U,5
2001-05,NA,3.7,3.74,3.78,4.26,4.51,4.93,5.24,5.39,5.92,5.78,3.74,4.735,5.696666667,1.956666667,0.995,0.961666667,0.033333333,1,U,5
2001-06,NA,3.57,3.56,3.58,4.08,4.35,4.81,5.14,5.28,5.82,5.67,3.57,4.595,5.59,2.02,1.025,0.995,0.03,1,U,5
2001-07,3.67,3.59,3.56,3.62,4.04,4.31,4.76,5.06,5.24,5.75,5.61,3.61,4.5425,5.533333333,1.923333333,0.9325,0.990833333,-0.058333333,1,U,5
2001-08,3.53,3.44,3.39,3.47,3.76,4.04,4.57,4.84,4.97,5.58,5.48,3.4575,4.3025,5.343333333,1.885833333,0.845,1.040833333,-0.195833333,1,U,5
2001-09,2.68,2.69,2.71,2.82,3.12,3.45,4.12,4.51,4.73,5.53,5.48,2.725,3.8,5.246666667,2.521666667,1.075,1.446666667,-0.371666667,1,U,5
2001-10,2.27,2.2,2.17,2.33,2.73,3.14,3.91,4.31,4.57,5.34,5.32,2.2425,3.5225,5.076666667,2.834166667,1.28,1.554166667,-0.274166667,1,U,5
2001-11,1.99,1.91,1.92,2.18,2.78,3.22,3.97,4.42,4.65,5.33,5.12,2,3.5975,5.033333333,3.033333333,1.5975,1.435833333,0.161666667,1,U,5
2001-12,1.72,1.72,1.82,2.22,3.11,3.62,4.39,4.86,5.09,5.76,5.48,1.87,3.995,5.443333333,3.573333333,2.125,1.448333333,0.676666667,0,U,5
2002-01,1.68,1.68,1.77,2.16,3.03,3.56,4.34,4.79,5.04,5.69,5.45,1.8225,3.93,5.393333333,3.570833333,2.1075,1.463333333,0.644166667,0,U,5
2002-02,1.74,1.76,1.86,2.23,3.02,3.55,4.3,4.71,4.91,5.61,5.4,1.8975,3.895,5.306666667,3.409166667,1.9975,1.411666667,0.585833333,0,U,5
2002-03,1.79,1.83,2.06,2.57,3.56,4.14,4.74,5.14,5.28,5.93,NA,2.0625,4.395,5.605,3.5425,2.3325,1.21,1.1225,0,U,5
2002-04,1.72,1.75,1.98,2.48,3.42,4.01,4.65,5.02,5.21,5.85,NA,1.9825,4.275,5.53,3.5475,2.2925,1.255,1.0375,0,U,5
2002-05,1.74,1.76,1.91,2.35,3.26,3.8,4.49,4.9,5.16,5.81,NA,1.94,4.1125,5.485,3.545,2.1725,1.3725,0.8,0,U,5
2002-06,1.72,1.73,1.83,2.2,2.99,3.49,4.19,4.6,4.93,5.65,NA,1.87,3.8175,5.29,3.42,1.9475,1.4725,0.475,0,U,5
2002-07,1.72,1.71,1.74,1.96,2.56,3.01,3.81,4.3,4.65,5.51,NA,1.7825,3.42,5.08,3.2975,1.6375,1.66,-0.0225,0,U,5
2002-08,1.68,1.65,1.64,1.76,2.13,2.52,3.29,3.88,4.26,5.19,NA,1.6825,2.955,4.725,3.0425,1.2725,1.77,-0.4975,0,U,5
2002-09,1.67,1.66,1.64,1.72,2,2.32,2.94,3.5,3.87,4.87,NA,1.6725,2.69,4.37,2.6975,1.0175,1.68,-0.6625,0,U,5
2002-10,1.62,1.61,1.59,1.65,1.91,2.25,2.95,3.54,3.94,5,NA,1.6175,2.6625,4.47,2.8525,1.045,1.8075,-0.7625,0,U,5
2002-11,1.26,1.25,1.3,1.49,1.92,2.32,3.05,3.64,4.05,5.04,NA,1.325,2.7325,4.545,3.22,1.4075,1.8125,-0.405,0,U,5
